0	DOC_000001	7.987776164137335E-4	0.001036216741206307	0.0020064991350467747	0.002220518937116779	4.179497357439616E-4	6.776996820784208E-4	0.031691430831001184	5.029198654261987E-4	7.090609076666197E-4	0.0013225458266755777	7.58299745784187E-4	0.03080055078754004	6.518422488098153E-4	2.890830123988147E-4	0.7430613211361754	4.254359656500435E-4	0.0022519629994922847	5.846784824323534E-4	9.436093478411622E-4	0.0016082516824724178	4.749006647680912E-4	7.113130102420151E-4	4.90970767933278E-4	5.713824800231755E-4	0.17499277839006142
1	DOC_000002	3.7806027041712884E-4	4.904398587807962E-4	9.496730879782278E-4	0.0010509683453597228	1.9781499489876414E-4	3.207542622669878E-4	0.01499950757717307	2.380312322406055E-4	3.35597484188652E-4	6.25958993589317E-4	3.589021538128829E-4	0.0010726894266988218	3.0851597715114834E-4	1.368225643717663E-4	0.8108654717044023	2.0135821649704206E-4	0.001065850773810922	2.767274653587196E-4	4.4660891577635707E-4	7.611831547109824E-4	2.2476978580043738E-4	3.366634010235325E-4	2.3237574198075532E-4	2.7043448698402635E-4	0.16385482012472702
2	DOC_000003	4.054377938309518E-4	5.259554359717788E-4	0.015501597239902918	0.001127075021288739	2.1213991893394732E-4	3.439819273046524E-4	0.05953516693012901	2.5526844583805165E-4	3.5990003248566717E-4	6.712882924976006E-4	3.848923275712693E-4	0.001150369051333288	0.14516238589215497	1.4673067493703245E-4	0.4785397876038922	2.1593972563216236E-4	0.18942402221532675	2.967668962509083E-4	4.7895044173199036E-4	8.163048145916008E-4	2.4104666161889324E-4	3.6104313850276966E-4	2.492034089288409E-4	2.900182070378195E-4	0.10330472790230619
3	DOC_000004	3.9964960747959275E-4	5.184466932688617E-4	0.0010039046854240302	0.001110984463490614	2.0911132761356374E-4	3.390711086117874E-4	0.0015796768312351067	2.5162413502979853E-4	3.5476196078247565E-4	6.617047218695456E-4	3.793974562221031E-4	0.0011339459389760578	3.2613394957793255E-4	1.4463589121701655E-4	5.872385062191423E-4	0.9852834751683857	0.001126716761100999	2.9253013755561283E-4	4.721127604600604E-4	8.046509321507895E-4	2.3760538648852174E-4	3.5588874737709945E-4	2.456456849272263E-4	2.858777952331868E-4	0.0018952093493033492
4	DOC_000005	0.003973146040472299	0.005154176028215708	0.009980392451924894	0.011044933960980734	0.0020788956820585918	0.00337090042729059	0.015704473693416744	0.0025015398916210887	0.003526892191092809	0.006578386282518883	0.0037718077854763895	0.011273207162557822	0.003242284706848664	0.0014379083770985944	0.7154867839465917	0.0021161324349397697	0.01120133775767763	0.0029082099318895206	0.004693543818816632	0.007999496572007771	0.0023621714693413424	0.003538094223105603	0.14437184649664087	0.002842075180188149	0.018841363487227203
5	DOC_000006	8.471213742759735E-4	0.06162110479896546	0.002127936824764475	0.0023549095705279314	4.432449623604869E-4	7.187155401351476E-4	0.1243927260728652	5.333576690134255E-4	7.519748152742413E-4	0.00140258917527813	8.041936949183363E-4	0.002403580096670326	6.912931587918967E-4	3.065789447663744E-4	0.0012447461003487449	4.511842751753082E-4	0.0023882566959167843	6.200644952614001E-4	0.0010007186369489223	0.0017055865705831483	5.036426854186472E-4	7.543632199934983E-4	5.206853861632792E-4	6.059637898813365E-4	0.7908054614457015
6	DOC_000007	8.222395128558116E-4	0.030438903508266342	0.06080993602898303	0.0022857405761309135	4.3022586018275625E-4	6.976052470730182E-4	0.003250028734860425	5.176917538202041E-4	7.298876224429929E-4	0.0013613919743238776	7.805727160603442E-4	0.031705232288482266	6.709883227907189E-4	2.975740311262999E-4	0.6767699523352291	4.37931977510805E-4	0.002318108221391083	6.018518054259638E-4	9.71325278215154E-4	0.0016554896541576707	4.888495661745771E-4	7.322058743399456E-4	5.053916844394959E-4	5.881652695000628E-4	0.1801327101562172
7	DOC_000008	0.0027866293065124735	0.00361496351376065	0.006999907331300549	0.0077465404872218415	0.001458066623727243	0.0023642347460519604	0.011014582950549462	0.0017544948769546657	0.0024736420560672154	0.004613856077197617	0.0026454175120859623	0.007906643535769869	0.002274028060415235	0.0010084999602044376	0.8999968075901124	0.0014841832139056697	0.007856236783075487	0.0020397193919231386	0.0032918917713279277	0.005610574430899363	0.001656746612488409	0.002481498779777183	0.0017128090502916153	0.001993334729644764	0.013214690608734862
8	DOC_000009	0.0030946891705662515	0.004014595128201036	0.0077737420483294396	0.008602914962220555	0.0016192548394820376	0.002625599195481189	0.12278151737998871	0.0019484530227383754	0.002747101404868607	0.005123914545535495	0.002937866513908386	0.00878071728754538	0.0025254202256769754	0.0011199889048992885	0.6678429662254235	0.0016482585999062918	0.008724738104622789	0.0022652089025355484	0.0036558080371854053	0.11678009960822953	0.001839898757993361	0.0027558266837295394	0.0019021588579426652	0.002213696449229404	0.014675565143760274
9	DOC_000010	0.06832457431495458	0.0024136388817680705	0.004673698210033725	0.005172210244439877	9.735219406337227E-4	0.06804254990981355	0.007354216875137758	0.0011714411602664523	0.001651601357350755	0.003080579480377961	0.0017662923958638866	0.005279107849794438	0.0015183230823649337	6.733552653976108E-4	0.0027339005338141513	9.909594658739915E-4	0.005245452268557253	0.0013618798678054868	0.002197930336946556	0.0037460684026060375	0.0011061765978876005	0.0016568471347306653	0.001143608367025363	0.0013309097559449949	0.8063911563006106
